1089,Reservoir Dogs,Crime|Thriller,4.136,1992-01-21,winter
1091,Weekend at Bernie's,Comedy,2.794,1989-07-05,summer
1092,Basic Instinct,Mystery|Thriller,3.542,1992-03-18,spring
1094,The Crying Game,Drama|Romance|War,3.731,1992-09-02,fall
1097,E.T. the Extra-Terrestrial,Children's|Drama|Fantasy|Sci-Fi,3.965,1982-05-26,spring
1098,The Search for One-eye Jimmy,Comedy,2.4,1996-06-21,summer
1100,Days of Thunder,Action|Romance,2.807,1990-06-27,summer
1101,Top Gun,Action|Romance,3.686,1986-05-12,spring
1102,American Strays,Action,2.0,1996-09-13,fall
1103,Rebel Without a Cause,Drama,3.923,1955-10-27,fall
1105,Children of the Corn IV: The Gathering,Horror,1.786,1996-10-08,fall
1118,Tashunga,Adventure|Western,2.0,1996-10-20,fall
1120,The People vs. Larry Flynt,Drama,3.583,1996-10-13,fall
1125,The Return of the Pink Panther,Comedy,3.779,1975-05-21,spring
1126,Drop Dead Fred,Comedy|Fantasy,2.372,1991-05-24,spring
1127,The Abyss,Action|Adventure|Sci-Fi|Thriller,3.684,1989-08-09,summer
1128,The Fog,Horror,2.924,1980-02-01,winter
1129,Escape from New York,Action|Adventure|Sci-Fi|Thriller,3.465,1981-07-10,summer
1131,Jean de Florette,Drama,4.324,1986-08-27,summer
1134,Johnny 100 Pesos,Action|Drama,3.0,1993-11-10,fall
1136,Monty Python and the Holy Grail,Comedy,4.335,1975-04-03,spring
1139,Everything Relative,Drama,4.0,1996-09-13,fall
1140,Entertaining Angels: The Dorothy Day Story,Drama,0.0,1996-09-27,fall
1143,Three Lives and Only One Death,Comedy,0.0,1996-10-11,fall
1146,Curtis's Charm,Comedy|Drama,0.0,1995-09-11,fall
1148,The Wrong Trousers,Animation|Comedy,4.508,1993-12-17,winter
1149,JLG/JLG - autoportrait de décembre,Documentary|Drama,3.5,1995-03-08,spring
1152,He Walked by Night,Crime|Film-Noir|Thriller,3.483,1948-11-24,fall
1154,T-Men,Film-Noir,3.733,1947-12-15,winter
1158,Here Comes Cookie,Comedy,0.0,1935-08-30,summer
1160,Six of a Kind,Comedy,2.167,1934-02-09,winter
1163,Mina Tannenbaum,Drama,2.947,1994-03-02,spring
1164,Two or Three Things I Know About Her,Drama,3.6,1967-03-17,spring
1168,Bad Moon,Horror,2.056,1996-11-01,fall
1170,Best of the Best 3: No Turning Back,Action,1.647,1995-05-17,spring
1171,Bob Roberts,Comedy,3.735,1992-09-04,fall
1172,Cinema Paradiso,Comedy|Drama|Romance,4.288,1988-11-17,fall
1173,The Cook the Thief His Wife & Her Lover,Drama,3.348,1989-09-11,fall
1174,Grosse Fatigue,Comedy,3.8,1994-05-18,spring
1176,The Double Life of Veronique,Drama,3.938,1991-05-15,spring
1178,Paths of Glory,Drama|War,4.474,1957-11-01,fall
1180,Hear My Song,Comedy,3.84,1991-09-07,fall
1184,Mediterraneo,Comedy|War,3.802,1991-01-31,winter
1185,My Left Foot,Drama,3.958,1989-02-24,winter
1186,"Sex, Lies, and Videotape",Drama,3.614,1989-01-20,winter
1187,Passion Fish,Drama,3.66,1992-12-09,winter
1188,Strictly Ballroom,Comedy|Romance,3.951,1992-08-20,summer
1190,Tie Me Up! Tie Me Down!,Drama,3.508,1989-12-12,winter
1191,Madonna: Truth or Dare,Documentary,3.062,1991-05-10,spring
1194,Up in Smoke,Comedy,3.476,1978-09-15,fall
1196,Star Wars: Episode V - The Empire Strikes Back,Action|Adventure|Drama|Sci-Fi|War,4.293,1980-05-06,spring
1198,Raiders of the Lost Ark,Action|Adventure,4.478,1981-06-12,summer
1201,"The Good, The Bad and The Ugly",Action|Western,4.134,1966-12-23,winter
1202,Withnail and I,Comedy,3.611,1987-01-01,winter
1205,The Transformers: The Movie,Action|Animation|Children's|Sci-Fi|Thriller|War,3.381,1986-08-08,summer
1208,Apocalypse Now,Drama|War,4.243,1979-05-19,spring
1209,Once Upon a Time in the West,Western,4.023,1968-12-20,winter
1210,Star Wars: Episode VI - Return of the Jedi,Action|Adventure|Romance|Sci-Fi|War,4.023,1983-05-25,spring
1211,Wings of Desire,Comedy|Drama|Romance,4.112,1987-05-17,spring
1212,The Third Man,Mystery|Thriller,4.452,1949-09-01,fall
1213,GoodFellas,Crime|Drama,4.275,1990-09-09,fall
1215,Army of Darkness,Action|Adventure|Comedy|Horror|Sci-Fi,3.804,1992-10-09,fall
1216,The Big Blue,Adventure|Romance,3.655,1988-05-11,spring
1221,The Godfather: Part II,Action|Crime|Drama,4.358,1974-12-12,winter
1222,Full Metal Jacket,Action|Drama|War,4.111,1987-06-17,summer
1227,Once Upon a Time in America,Crime|Drama|Thriller,3.863,1984-05-23,spring
1228,Raging Bull,Drama,4.188,1980-11-14,fall
1230,Annie Hall,Comedy|Romance,4.142,1977-03-27,spring
1234,The Sting,Comedy|Crime,4.32,1973-12-25,winter
1235,Harold and Maude,Comedy,4.165,1971-12-20,winter
1237,The Seventh Seal,Drama,4.231,1957-02-16,winter
1240,The Terminator,Action|Sci-Fi|Thriller,4.152,1984-10-26,fall
1245,Miller's Crossing,Drama,4.006,1990-09-21,fall
1246,Dead Poets Society,Drama,4.006,1989-06-02,summer
1247,The Graduate,Drama|Romance,4.246,1967-12-20,winter
1248,Touch of Evil,Crime|Film-Noir|Thriller,4.216,1958-04-23,spring
1250,The Bridge on the River Kwai,Drama|War,4.387,1957-10-02,fall
1251,8 1/2,Drama,4.105,1963-01-02,winter
1253,The Day the Earth Stood Still,Drama|Sci-Fi,4.141,1951-09-18,fall
1255,Bad Taste,Comedy|Horror,3.407,1987-12-11,winter
1261,Evil Dead II,Action|Adventure|Comedy|Horror,3.827,1987-03-13,spring
1263,The Deer Hunter,Drama|War,4.11,1978-12-08,winter
1266,Unforgiven,Western,4.09,1992-08-03,summer
1270,Back to the Future,Comedy|Sci-Fi,3.99,1985-07-03,summer
1271,Fried Green Tomatoes,Drama,3.806,1991-12-27,winter
1276,Cool Hand Luke,Comedy|Drama,4.254,1967-10-31,fall
1278,Young Frankenstein,Comedy|Horror,4.251,1974-12-15,winter
1279,Night on Earth,Comedy|Drama,3.747,1991-10-04,fall
1280,Raise the Red Lantern,Drama,4.173,1991-09-10,fall
1281,The Great Dictator,Comedy,4.032,1940-10-15,fall
1283,High Noon,Western,4.179,1952-07-24,summer
1285,Heathers,Comedy,3.816,1989-01-21,winter
1288,This Is Spinal Tap,Comedy|Drama|Musical,4.18,1984-03-02,spring
1289,Koyaanisqatsi,Documentary|War,3.973,1982-09-05,fall
1291,Indiana Jones and the Last Crusade,Action|Adventure,4.133,1989-05-24,spring
1292,Being There,Comedy,4.014,1979-12-19,winter
1297,Real Genius,Comedy,3.708,1985-08-07,summer
1298,Pink Floyd - The Wall,Drama|Musical|War,3.641,1982-05-23,spring
1300,My Life as a Dog,Drama,4.145,1985-12-12,winter
1301,Forbidden Planet,Sci-Fi,3.976,1956-03-03,spring
1302,Field of Dreams,Drama,3.911,1989-05-05,spring
1304,Butch Cassidy and the Sundance Kid,Action|Comedy|Western,4.216,1969-09-23,fall
1306,Until the End of the World,Drama|Sci-Fi,3.603,1991-09-12,fall
1307,When Harry Met Sally...,Comedy|Romance,4.073,1989-07-14,summer
1309,Parallel Sons,Drama|Romance,0.0,1996-11-07,fall
1310,Hype!,Documentary,3.558,1996-11-08,fall
1311,Santa with Muscles,Comedy,1.0,1996-11-08,fall
1312,Female Perversions,Drama,3.241,1996-01-22,winter
1313,Mad Dog Time,Crime,2.154,1996-11-08,fall
1314,Breathing Room,Romance,0.0,2008-09-23,fall
1318,Blue Juice,Comedy|Drama,0.0,1995-09-15,fall
1320,Alien³,Action|Horror|Sci-Fi|Thriller,3.038,1992-05-22,spring
1323,Amityville 3-D,Horror,1.372,1983-11-18,fall
1324,Amityville: Dollhouse,Horror,1.682,1996-10-02,fall
1325,Amityville: A New Generation,Horror,1.652,1993-09-29,fall
1326,Amityville II: The Possession,Horror,2.107,1982-09-24,fall
1328,The Amityville Curse,Horror,1.84,1990-06-06,summer
1332,The Believers,Horror|Thriller,2.912,1987-06-10,summer
1334,The Blob,Horror|Sci-Fi,3.136,1958-09-12,fall
1335,Blood Beach,Action|Horror,1.714,1981-01-23,winter
1340,Bride of Frankenstein,Horror,3.912,1935-04-19,spring
1348,Nosferatu,Horror,3.992,1922-03-04,spring
1349,Nosferatu a Venezia,Horror,3.071,1988-09-09,fall
1350,The Omen,Horror,3.623,1976-06-06,summer
1352,Albino Alligator,Crime|Thriller,2.851,1996-09-09,fall
1353,The Mirror Has Two Faces,Comedy|Romance,3.085,1996-11-15,fall
1356,Star Trek: First Contact,Action|Adventure|Sci-Fi,3.709,1996-11-22,fall
1358,Sling Blade,Drama|Thriller,4.208,1996-11-27,fall
1359,Jingle All the Way,Adventure|Children's|Comedy,2.477,1996-11-16,fall
1360,Identification of a Woman,Drama,3.5,1982-05-13,spring
1361,Paradise Lost: The Child Murders at Robin Hood Hills,Documentary,4.214,1996-06-10,summer
1363,The Preacher's Wife,Drama,2.973,1996-12-13,winter
1368,The Forbidden Christ,Drama,0.0,1951-03-24,spring
1370,Die Hard 2,Action|Thriller,3.542,1990-07-04,summer
1371,Star Trek: The Motion Picture,Action|Adventure|Sci-Fi,3.136,1979-12-07,winter
1372,Star Trek VI: The Undiscovered Country,Action|Adventure|Sci-Fi,3.41,1991-12-06,winter
1373,Star Trek V: The Final Frontier,Action|Adventure|Sci-Fi,2.749,1989-06-09,summer
1374,Star Trek: The Wrath of Khan,Action|Adventure|Sci-Fi,3.881,1982-06-04,summer
1375,Star Trek III: The Search for Spock,Action|Adventure|Sci-Fi,3.354,1984-06-01,summer
1376,Star Trek IV: The Voyage Home,Action|Adventure|Sci-Fi,3.656,1986-11-26,fall
1377,Batman Returns,Action|Adventure|Comedy|Crime,2.977,1992-06-16,summer
1379,Young Guns II,Action|Comedy|Western,2.908,1990-08-01,summer
1381,Grease 2,Comedy|Musical|Romance,1.964,1982-06-11,summer
1382,Marked for Death,Action|Drama,2.78,1990-10-05,fall
1383,Adrenalin: Fear the Rush,Action|Sci-Fi,1.545,1996-11-29,fall
1385,Under Siege,Action,3.269,1992-10-09,fall
1386,Terror in a Texas Town,Western,1.0,1958-08-25,summer
1388,Jaws 2,Action|Horror,2.589,1978-06-16,summer
1389,Jaws 3-D,Action|Horror,1.852,1983-07-22,summer
1390,My Fellow Americans,Comedy,3.198,1996-12-20,winter
1391,Mars Attacks!,Action|Comedy|Sci-Fi|War,2.9,1996-12-13,winter
1392,Citizen Ruth,Comedy|Drama,3.74,1996-01-24,winter
1393,Jerry Maguire,Drama|Romance,3.759,1996-12-13,winter
1394,Raising Arizona,Comedy,4.021,1987-03-13,spring
1395,Tin Men,Comedy|Drama,3.325,1987-03-06,spring
1401,Ghosts of Mississippi,Drama,3.506,1996-12-20,winter
1404,Night Falls on Manhattan,Crime|Drama,3.145,1996-10-19,fall
1405,Beavis and Butt-head Do America,Animation|Comedy,3.04,1996-12-15,winter
1410,The Evening Star,Comedy|Drama,2.867,1996-12-25,winter
1412,Some Mother's Son,Drama,3.9,1996-12-25,winter
1413,The Whole Wide World,Drama,3.38,1996-01,winter
1422,Murder at 1600,Mystery|Thriller,3.025,1997-04-18,spring
1425,Fierce Creatures,Comedy,3.292,1997-01-24,winter
1426,Zeus and Roxanne,Children's,2.522,1997-01-24,winter
1429,Jackie Chan's First Strike,Action,3.306,1996-02-10,winter
1431,Beverly Hills Ninja,Action|Comedy,2.547,1997-01-17,winter
1438,Dante's Peak,Action|Thriller,2.816,1997-02-07,winter
1439,Meet Wally Sparks,Comedy,2.348,1997-01-31,winter
1440,Amos & Andrew,Comedy,2.765,1993-03-05,spring
1441,Benny & Joon,Comedy|Romance,3.445,1993-04-23,spring
1447,Gridlock'd,Crime,3.367,1997-01-29,winter
1449,Waiting for Guffman,Comedy,4.147,1996-08-21,summer
1453,The Beautician and the Beast,Comedy|Romance,2.432,1997-02-07,winter
1460,That Darn Cat!,Children's|Comedy|Mystery,2.681,1965-12-02,winter
1461,Vegas Vacation,Comedy,2.574,1997-02-14,winter
1467,Salut cousin!,Comedy|Drama,0.0,1996-05-17,spring
1468,Booty Call,Comedy|Romance,2.562,1997-02-26,winter
1473,Best Men,Action|Comedy|Crime|Drama,2.825,1997-10-17,fall
1475,Kama Sutra: A Tale of Love,Romance,3.148,1996-09-11,fall
1484,The Daytrippers,Mystery,3.702,1996-01,winter
1485,Liar Liar,Comedy,3.5,1997-03-18,spring
1488,The Devil's Own,Action|Drama|Thriller|War,2.858,1997-03-13,spring
1489,Cats Don't Dance,Animation|Children's|Musical,2.568,1997-03-26,spring
1490,B*A*P*S,Comedy,1.808,1997-03-28,spring
1494,The Sixth Man,Comedy,2.474,1997-03-28,spring
1495,Turbo: A Power Rangers Movie,Action|Adventure|Children's,1.318,1997-03-28,spring
1498,Inventing the Abbotts,Drama|Romance,3.137,1997-04-04,spring
1500,Grosse Pointe Blank,Comedy|Crime,3.813,1997-04-11,spring
1501,Keys to Tulsa,Crime,2.611,1997-04-11,spring
1502,Kissed,Romance,3.077,1996-09-07,fall
1503,8 Heads in a Duffel Bag,Comedy,2.317,1997-04-18,spring
1504,Hollow Reed,Drama,3.5,1997-04-18,spring
1511,A Chef in Love,Comedy,3.583,1997-04-23,spring
1513,Romy and Michele's High School Reunion,Comedy,3.046,1997-04-25,spring
1514,Temptress Moon,Romance,2.714,1996-05-14,spring
1517,Austin Powers: International Man of Mystery,Comedy,3.71,1997-05-02,spring
1525,Warriors of Virtue,Action|Adventure|Children's|Fantasy,2.091,1997-05-02,spring
1527,The Fifth Element,Action|Sci-Fi,3.641,1997-05-07,spring
1531,Losing Chase,Drama,3.636,1996-12-06,winter
1538,The Second Jungle Book: Mowgli & Baloo,Adventure|Children's,1.667,1997-05-16,spring
1539,Twin Town,Comedy|Crime,2.818,1997-04-11,spring
1542,Brassed Off,Comedy|Drama|Romance,3.542,1996-11-01,fall
1543,The Designated Mourner,Drama,3.286,1997-05-02,spring
1544,The Lost World: Jurassic Park,Action|Adventure|Sci-Fi|Thriller,3.037,1997-05-19,spring
1545,Ponette,Drama,4.068,1996-09-25,fall
1546,Schizopolis,Comedy,3.816,1996-05-18,spring
1552,Con Air,Action|Adventure|Thriller,3.266,1997-06-06,summer
1556,Speed 2: Cruise Control,Action|Romance|Thriller,1.872,1997-06-13,summer
1558,Sudden Manhattan,Comedy,1.5,1996-03-07,spring
1564,Roseanna's Grave,Comedy|Romance,3.833,1997-06-18,summer
1567,The Last Time I Committed Suicide,Drama,3.444,1997-06-20,summer
1569,My Best Friend's Wedding,Comedy|Romance,3.428,1997-06-20,summer
1570,Tetsuo II: Body Hammer,Sci-Fi,3.304,1992-02,winter
1573,Face/Off,Action|Sci-Fi|Thriller,3.401,1997-06-27,summer
1579,For Ever Mozart,Drama,3.0,1997-07-04,summer
1581,Out to Sea,Comedy,2.847,1997-07-02,summer
1585,Love Serenade,Comedy,3.214,1996-05-20,spring
1586,G.I. Jane,Action|Drama|War,3.052,1997-08-22,summer
1589,Cop Land,Crime|Drama|Mystery,3.36,1997-08-15,summer
1592,Air Bud,Children's|Comedy,2.491,1997-08-01,summer
1594,In the Company of Men,Drama,3.779,1997-01-19,winter
1595,Free Willy 3: The Rescue,Adventure|Children's|Drama,1.738,1997-08-08,summer
1596,Career Girls,Drama,3.469,1997-06-01,summer
1600,She's So Lovely,Drama|Romance,2.869,1997-08-29,summer
1606,Kull the Conqueror,Action|Adventure,2.339,1997-08-29,summer
1611,My Own Private Idaho,Drama,3.352,1991-09-04,fall
1629,The MatchMaker,Comedy|Romance,3.018,1997-10-03,fall
1633,Ulee's Gold,Drama,3.662,1997-06-13,summer
1639,Chasing Amy,Drama|Romance,3.778,1997-01-24,winter
1640,How to Be a Player,Comedy,2.536,1997-08-06,summer
1641,The Full Monty,Comedy,3.872,1997-08-13,summer
1643,Mrs. Brown,Drama|Romance,3.875,1997-07-18,summer
1644,I Know What You Did Last Summer,Horror|Mystery|Thriller,2.632,1997-10-17,fall
1648,The House of Yes,Comedy|Drama|Thriller,3.474,1997-10-10,fall
1649,"Fast, Cheap & Out of Control",Documentary,3.852,1997-09-07,fall
1651,Telling Lies in America,Drama,2.882,1997-09-10,fall
1652,Year of the Horse,Documentary,3.25,1997-05-08,spring
1653,Gattaca,Drama|Sci-Fi|Thriller,3.711,1997-10-24,fall
1656,Swept from the Sea,Romance,3.214,1997-09-09,fall
1659,Hurricane Streets,Drama,2.857,1997-01-21,winter
1660,Eve's Bayou,Drama,3.57,1997-09-07,fall
1669,The Tango Lesson,Romance,3.459,1997-08-29,summer
1670,Welcome To Sarajevo,Drama|War,3.5,1997-05-09,spring
1673,Boogie Nights,Drama,3.77,1997-09-11,fall
1680,Sliding Doors,Drama|Romance,3.791,1998-01-26,winter
1681,Mortal Kombat: Annihilation,Action|Adventure,2.179,1997-11-21,fall
1682,The Truman Show,Drama,3.862,1998-06-01,summer
1685,"I Love You, I Love You Not",Romance,3.5,1996-04-28,spring
1686,Red Corner,Crime|Thriller,3.156,1997-10-31,fall
1689,The Man Who Knew Too Little,Comedy|Mystery,3.155,1997-11-14,fall
1690,Alien: Resurrection,Action|Horror|Sci-Fi,2.959,1997-11-06,fall
1694,The Apostle,Drama,3.726,1997-09-06,fall
1701,Deconstructing Harry,Comedy|Drama,3.415,1997-08-27,summer
1703,For Richer or Poorer,Comedy,2.935,1997-12-12,winter
1704,Good Will Hunting,Drama,4.176,1997-12-02,winter
1707,Home Alone 3,Children's|Comedy,1.877,1997-12-12,winter
1713,Mouse Hunt,Children's|Comedy,3.043,1997-12-19,winter
1714,Never Met Picasso,Romance,2.0,1996-11-09,fall
1715,Office Killer,Thriller,3.0,1997-12-03,winter
1717,Scream 2,Horror|Thriller,2.976,1997-12-10,winter
1722,Tomorrow Never Dies,Action|Romance|Thriller,3.442,1997-12-09,winter
1728,The Winter Guest,Drama,3.318,1997-08-28,summer
1729,Jackie Brown,Crime|Drama,3.689,1997-12-08,winter
1730,Kundun,Drama,3.727,1997-12-25,winter
1732,The Big Lebowski,Comedy|Crime|Mystery|Thriller,3.738,1998-01-18,winter
1734,My Life in Pink,Comedy|Drama,3.826,1997-05-28,spring
1746,Senseless,Comedy,2.764,1998-02-20,winter
1747,Wag the Dog,Comedy|Drama,3.49,1997-12-17,winter
1753,Half Baked,Comedy,3.202,1998-01-16,winter
1755,Shooting Fish,Romance,3.533,1997-08-22,summer
1756,The Prophecy II,Horror,2.549,1998-01-20,winter
1758,Dangerous Beauty,Drama,3.65,1998-02-20,winter
1759,Four Days in September,Drama,3.98,1997-04-19,spring
1762,Deep Rising,Action|Horror|Sci-Fi,2.736,1998-01-30,winter
1769,The Replacement Killers,Action|Thriller,3.138,1998-02-06,winter
1770,B. Monkey,Romance|Thriller,3.474,1998-11-06,fall
1772,Blues Brothers 2000,Action|Comedy|Musical,2.43,1998-02-06,winter
1773,Tokyo Fist,Action|Drama,2.5,1995-09,fall
1777,The Wedding Singer,Comedy|Romance,3.49,1998-02-13,winter
1780,Ayn Rand: A Sense of Life,Documentary,4.125,1996-11-02,fall
1782,Little City,Comedy|Romance,2.5,1997-04-04,spring
1784,As Good As It Gets,Comedy|Drama,3.95,1997-12-06,winter
1785,King of New York,Action|Crime,3.389,1990-09-28,fall
1788,Men With Guns,Action|Drama,3.956,1997-08-30,summer
1794,Love and Death on Long Island,Comedy|Drama,3.43,1997-05-11,spring
1799,Suicide Kings,Crime|Drama,3.413,1997-09-06,fall
1804,The Newton Boys,Crime|Drama,3.034,1998-03-27,spring
1806,Paulie,Adventure|Children's|Comedy,2.893,1998-04-17,spring
1809,Hana-bi,Comedy|Crime|Drama,3.806,1997-09-03,fall
1811,"Niagara, Niagara",Drama,3.692,1997-08-30,summer
1816,Two Girls and a Guy,Comedy|Drama,2.96,1997-09-09,fall
1819,Storefront Hitchcock,Drama,0.0,1998-03-19,spring
1821,The Object of My Affection,Comedy|Romance,3.194,1998-04-17,spring
1822,Meet the Deedles,Children's|Comedy,2.048,1998-03-27,spring
1825,The Player's Club,Action|Drama,2.667,1998-04-10,spring
1826,Barney's Great Adventure,Adventure|Children's,1.55,1998-03-27,spring
1829,Chinese Box,Drama|Romance,3.0,1997-09-04,fall
1832,Heaven's Burning,Action|Drama,4.0,1997-11-06,fall
1833,Mercury Rising,Action|Drama|Thriller,3.004,1998-04-03,spring
1834,The Spanish Prisoner,Drama|Thriller,3.939,1997-09-08,fall
1836,The Last Days of Disco,Drama,3.311,1998-06-12,summer
1837,The Odd Couple II,Comedy,2.688,1998-04-10,spring
1839,My Giant,Comedy,2.261,1998-04-10,spring
1840,He Got Game,Drama,3.381,1998-04-25,spring
1843,Slappy and the Stinkers,Children's|Comedy,3.0,1998-01-23,winter
1845,Zero Effect,Comedy|Thriller,3.751,1998-01-30,winter
1850,"I Love You, Don't Touch Me!",Drama|Romance,2.846,1997-01-21,winter
1854,Kissing a Fool,Comedy|Romance,3.021,1998-02-27,winter
1855,Krippendorf's Tribe,Comedy,2.398,1998-02-27,winter
1856,Kurt & Courtney,Documentary|Musical,3.056,1998-02-27,winter
1859,Taste of Cherry,Drama,3.531,1997-05-16,spring
1862,Species II,Horror|Sci-Fi,2.051,1998-04-10,spring
1863,Major League: Back to the Minors,Comedy,2.218,1998-04-17,spring
1866,The Big Hit,Action|Comedy,3.09,1998-04-24,spring
1867,Tarzan and the Lost City,Action|Adventure,2.421,1998-04-24,spring
1870,"Dancer, Texas Pop. 81",Comedy|Drama,3.514,1998-03-13,spring
1875,Clockwatchers,Comedy,3.402,1997-06-12,summer
1880,Lawn Dogs,Drama,3.423,1997-11-21,fall
1881,Quest for Camelot,Adventure|Animation|Children's|Fantasy,2.779,1998-05-15,spring
1883,Bulworth,Comedy,3.435,1998-05-15,spring
1885,The Opposite of Sex,Comedy|Drama,3.692,1998-01,winter
1886,I Got the Hook Up,Comedy,2.75,1998-05-27,spring
1887,Almost Heroes,Adventure|Comedy,2.483,1998-05-29,spring
1888,Hope Floats,Comedy|Drama|Romance,2.995,1998-05-29,spring
1894,Six Days Seven Nights,Adventure|Comedy|Romance,2.911,1998-06-12,summer
1895,Can't Hardly Wait,Comedy|Drama|Romance,3.239,1998-06-12,summer
1897,High Art,Drama|Romance,3.504,1998-01-21,winter
1898,The Land Girls,Drama|War,3.643,1998-01-20,winter
1900,The Children of Heaven,Drama,4.164,1997-02,winter
1902,Dream for an Insomniac,Drama|Romance,3.1,1996-04-18,spring
1903,Hav Plenty,Comedy,3.333,1997-09-11,fall
1904,Henry Fool,Comedy|Drama,3.487,1997-09-07,fall
1906,Mr. Jealousy,Comedy|Romance,3.219,1997-09-11,fall
1909,The X-Files: Fight the Future,Mystery|Sci-Fi|Thriller,3.493,1998-06-19,summer
1910,I Went Down,Action|Comedy|Crime,3.756,1997-10-03,fall
1912,Out of Sight,Action|Crime|Romance,3.797,1998-06-26,summer
1915,Voyage to the Beginning of the World,Drama,4.0,1997-05-05,spring
1916,Buffalo 66,Action|Comedy|Drama,3.506,1998-06-26,summer
1918,Lethal Weapon 4,Action|Comedy|Crime|Drama,3.141,1998-07-10,summer
1920,Small Soldiers,Animation|Children's|Fantasy|War,2.81,1998-07-10,summer
1923,There's Something About Mary,Comedy,3.904,1998-07-15,summer
1926,The Broadway Melody,Musical,3.188,1929-02-01,winter
1932,The Great Ziegfeld,Musical,3.278,1936-03-22,spring
1933,The Life of Émile Zola,Drama,3.381,1937-08-11,summer
1936,Mrs. Miniver,Drama|War,3.878,1942-06-04,summer
1937,Going My Way,Comedy,3.73,1944-05-03,spring
1938,The Lost Weekend,Drama,3.91,1945-11-29,fall
1939,The Best Years of Our Lives,Drama|War,4.123,1946-11-21,fall
1940,Gentleman's Agreement,Drama,3.89,1947-11-11,fall
1944,From Here to Eternity,Drama|Romance|War,4.096,1953-08-05,summer
1945,On the Waterfront,Crime|Drama,4.27,1954-07-28,summer
1952,Midnight Cowboy,Drama,4.113,1969-05-25,spring
1954,Rocky,Action|Drama,3.943,1976-11-20,fall
1955,Kramer Vs. Kramer,Drama,3.796,1979-12-19,winter
1956,Ordinary People,Drama,3.99,1980-09-19,fall
1957,Chariots of Fire,Drama,3.797,1981-03-30,spring
1958,Terms of Endearment,Comedy|Drama,3.608,1983-11-23,fall
1960,The Last Emperor,Drama|War,3.976,1987-10-04,fall
1961,Rain Man,Drama,4.053,1988-12-16,winter
1962,Driving Miss Daisy,Drama,3.877,1989-12-15,winter
1964,Klute,Drama|Mystery,3.808,1971-06-23,summer
1968,The Breakfast Club,Comedy|Drama,3.88,1985-02-07,winter
1973,Freddy's Dead: The Final Nightmare,Horror,2.181,1991-09-13,fall
1975,Friday the 13th Part 2,Horror,2.427,1981-05-01,spring
1976,Friday the 13th Part 3: 3D,Horror,1.98,1982-08-13,summer
1977,Friday the 13th: The Final Chapter,Horror,2.178,1984-04-13,spring
1978,Friday the 13th Part V: A New Beginning,Horror,2.079,1985-03-22,spring
1979,Friday the 13th Part VI: Jason Lives,Horror,2.179,1986-08-01,summer
1980,Friday the 13th Part VII: The New Blood,Horror,2.154,1988-05-13,spring
1981,Friday the 13th Part VIII: Jason Takes Manhattan,Horror,1.838,1989-07-28,summer
1984,Halloween III: Season of the Witch,Horror,2.095,1982-10-22,fall
1985,Halloween 4: The Return of Michael Myers,Horror,2.411,1988-10-21,fall
1986,Halloween 5: The Revenge of Michael Myers,Horror,2.126,1989-10-13,fall
1989,Prom Night III: The Last Kiss,Horror,1.467,1990-04-13,spring
1992,Child's Play 2,Horror,2.113,1990-11-09,fall
1993,Child's Play 3,Horror,1.897,1991-08-30,summer
1995,Poltergeist II: The Other Side,Horror|Thriller,2.423,1986-05-23,spring
1996,Poltergeist III,Horror|Thriller,1.83,1988-06-10,summer
1997,The Exorcist,Horror,3.956,1973-12-26,winter
1998,Exorcist II: The Heretic,Horror,1.77,1977-06-17,summer
1999,The Exorcist III,Horror,2.748,1990-08-17,summer
2000,Lethal Weapon,Action|Comedy|Crime|Drama,3.887,1987-03-06,spring
2001,Lethal Weapon 2,Action|Comedy|Crime|Drama,3.545,1989-07-07,summer
2002,Lethal Weapon 3,Action|Comedy|Crime|Drama,3.254,1992-05-15,spring
2003,Gremlins,Comedy|Horror,3.268,1984-06-08,summer
2004,Gremlins 2: The New Batch,Comedy|Horror,2.513,1990-06-15,summer
2005,The Goonies,Adventure|Children's|Fantasy,3.497,1985-06-07,summer
2006,The Mask of Zorro,Action|Adventure|Romance,3.562,1998-07-17,summer
2007,Polish Wedding,Comedy,2.677,1998-07-17,summer
2008,"This World, Then the Fireworks",Crime|Drama|Film-Noir,2.533,1997-07-11,summer
2009,Soylent Green,Sci-Fi|Thriller,3.519,1973-04-19,spring
2011,Back to the Future Part II,Comedy|Sci-Fi,3.344,1989-11-22,fall
2012,Back to the Future Part III,Comedy|Sci-Fi|Western,3.242,1990-05-25,spring
2015,The Absent Minded Professor,Children's|Comedy|Fantasy,3.453,1961-03-16,spring
2016,The Apple Dumpling Gang Rides Again,Children's|Comedy|Western,2.661,1979-06-27,summer
2018,Bambi,Animation|Children's,3.739,1942-08-09,summer
2019,Seven Samurai,Action|Drama,4.561,1954-04-26,spring
2020,Dangerous Liaisons,Drama|Romance,3.972,1988-12-16,winter
2023,The Godfather: Part III,Action|Crime|Drama,3.345,1990-12-20,winter
2026,Disturbing Behavior,Horror|Thriller,2.689,1998-07-24,summer
2027,Mafia!,Comedy|Crime,2.45,1998-07-24,summer
2028,Saving Private Ryan,Action|Drama|War,4.337,1998-07-24,summer
2029,Billy's Hollywood Screen Kiss,Comedy|Romance,3.671,1998-01,winter
2030,East Palace West Palace,Drama,0.0,1996-11,fall
